,Weeks on Chart,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Debut Position,LyricPositive,LyricNeutral,LyricNegative,TweetPositive,TweetNeutral,TweetNegative,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 0,Classification
62,39,FALSE,192190,77,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4,96,3,96,0,5,92,1,0.937520742,0.029291196,0,0.024645805,0,0,0,0,0,0,1
63,39,FALSE,208786,83,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33E-05,0.134,0.797,100.066,4,68,3,91,5,5,93,1,0,0,0,0,0,0,0,0,0.990621626,0,1
64,38,FALSE,181026,87,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,4,1,0,78,21,21,75,2,0,0,0.032366674,0,0.433940679,0.39128688,0,0,0.133445665,0,0
65,38,TRUE,166605,88,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,17,3,69,27,14,78,6,0,0,0,0,0,0.592216313,0.375765979,0,0,0,0
66,38,FALSE,194087,95,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,7,2,72,25,20,75,4,0.504135132,0.194051713,0,0.285136968,0,0,0,0,0,0,0
67,38,FALSE,202173,73,0.612,0.921,7,-2.879,1,0.0848,0.0183,0,0.0576,0.453,139.986,4,96,9,90,0,14,84,0,0,0,0,0,0,0.959073603,0,0,0,0,2
68,37,TRUE,197933,74,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68E-06,0.0843,0.69,101.965,4,79,5,86,7,4,95,0,0.952186942,0,0,0,0.037806075,0,0,0,0,0,1
69,37,TRUE,180522,86,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,4,6,8,75,15,0,0,100,0,0.153290555,0.224893287,0,0,0.157191694,0,0,0.45916599,0,2
70,37,TRUE,177000,85,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,4,2,2,70,26,11,86,2,0.130237594,0,0,0,0,0.706524611,0,0,0.153641269,0,0
71,36,FALSE,224573,76,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04E-06,0.118,0.594,99.987,4,82,16,83,0,0,100,0,0,0.990812063,0,0,0,0,0,0,0,0,2
72,36,FALSE,237300,81,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4,96,8,92,0,6,93,0,0.735911727,0,0,0,0,0.256536722,0,0,0,0,1
73,36,TRUE,219320,78,0.594,0.533,11,-6.222,1,0.0981,0.0641,0,0.0928,0.524,91.496,4,9,3,88,8,0,99,0,0.125196099,0,0.697965324,0,0,0,0,0,0.170953244,0,0
74,36,TRUE,198973,87,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29E-05,0.552,0.357,77.169,4,1,10,71,18,14,82,2,0.185265198,0.059251312,0,0,0,0.745029032,0,0,0,0,0
75,36,FALSE,226973,77,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,4,61,0,75,24,29,70,0,0.061448626,0,0.152645782,0,0,0.574296296,0.200890571,0,0,0,2
76,36,FALSE,267066,78,0.903,0.621,2,-8.132,1,0.0578,0.00302,0.000186,0.0504,0.553,134.969,4,66,12,85,1,10,89,0,0.078525759,0.911212087,0,0,0,0,0,0,0,0,1
77,36,FALSE,173986,83,0.796,0.61,1,-5.857,1,0.0516,0.00842,0.00286,0.351,0.391,103.99,4,21,4,93,1,0,100,0,0.933116019,0,0,0,0,0,0,0,0.056745742,0,0
78,35,FALSE,207719,77,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,4,45,0,100,0,2,97,0,0,0.121410705,0,0,0,0,0,0,0,0.856355906,1
79,35,FALSE,195200,75,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4,99,2,94,2,6,93,0,0,0,0,0,0,0,0.957122862,0,0,0,3
80,35,TRUE,203760,81,0.705,0.64,11,-6.928,0,0.225,0.0237,0,0.262,0.887,144.077,4,52,9,82,7,23,75,0,0,0,0,0,0.421554327,0,0,0,0.570893347,0,2
81,35,FALSE,187436,89,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,4,87,3,87,9,4,94,0,0,0,0.816498458,0,0,0,0.170592114,0,0,0,2
82,35,FALSE,256063,77,0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,4,78,12,84,3,3,92,3,0,0,0,0.966648042,0,0,0,0,0,0,1
83,35,TRUE,145542,86,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,4,28,0,82,17,0,99,0,0.623101234,0.019972326,0,0.167915449,0,0,0,0,0.184530705,0,1
84,35,TRUE,313546,77,0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,4,52,3,72,23,0,100,0,0.057708286,0.211795956,0,0,0,0,0,0,0.725383341,0,3
85,35,FALSE,202546,84,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66E-05,0.165,0.394,136.949,4,91,13,37,49,1,11,87,0,0,0,0,0,0,0.871571362,0.11982052,0,0,3
86,35,FALSE,232253,77,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4,84,1,95,3,23,75,0,0.986146092,0,0,0,0,0,0,0,0,0,2
87,35,TRUE,163320,87,0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,4,87,11,78,10,11,86,1,0.237563908,0.472112715,0.126612201,0,0,0.09441524,0,0,0.064788587,0,2
88,35,FALSE,180560,67,0.78,0.68,4,-6.081,1,0.0305,0.141,1.20E-05,0.138,0.594,118.026,4,95,9,90,0,5,93,0,0,0.838001192,0,0,0,0.140367627,0,0,0,0,0
89,34,FALSE,199440,84,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,4,44,2,97,0,2,96,0,0.174800813,0,0,0,0,0,0,0,0.81288594,0,2
90,34,FALSE,199453,67,0.376,0.821,0,-3.974,1,0.104,0.0785,0,0.0823,0.331,120.462,4,95,10,87,1,3,96,0,0.822150052,0.077378616,0,0,0,0,0,0,0.088393956,0,1
91,34,TRUE,131064,82,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,4,56,9,90,0,28,68,2,0.30666244,0,0,0,0,0,0,0,0,0.667520046,2
92,34,FALSE,260533,75,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,4,98,2,92,5,2,95,1,0,0.978558004,0,0,0,0,0,0,0,0,3
93,34,TRUE,243836,88,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4,92,15,78,6,3,90,6,0,0,0,0.34790206,0,0.238942638,0,0.083230883,0.322943568,0,4
94,34,TRUE,194613,80,0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14,4,98,6,87,6,1,96,2,0.863768578,0.040655065,0,0,0,0,0,0,0.084632523,0,3
95,34,TRUE,198293,82,0.765,0.356,11,-5.556,0,0.196,0.222,0,0.0963,0.19,97.001,4,84,3,87,8,6,91,2,0.378176242,0.168398112,0,0,0,0.322484881,0,0,0.123436749,0,2
96,34,FALSE,252534,69,0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,4,45,37,55,6,1,98,0,0,0,0,0.216573015,0,0.639406204,0,0,0,0.128099799,1
97,34,TRUE,182706,85,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4,49,1,91,7,6,87,6,0.150106713,0.74964565,0,0,0,0,0,0,0.093700878,0,2
98,34,FALSE,214480,79,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94E-06,0.0644,0.593,105.017,4,12,0,95,4,76,23,0,0,0,0.166731402,0.624225438,0,0,0,0,0.194449931,0,1
99,34,FALSE,193546,78,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,99,15,80,3,5,93,0,0,0,0,0,0,0,0.918148458,0,0,0,3
100,33,TRUE,178626,91,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,4,1,20,76,4,9,85,5,0.062378269,0.617517948,0.311453789,0,0,0,0,0,0,0,0
101,33,FALSE,205946,82,0.652,0.713,8,-5.311,1,0.0368,0.0771,1.02E-05,0.144,0.152,100.023,4,12,31,60,7,0,100,0,0,0,0,0,0,0,0.380193889,0,0,0.598173738,1
102,33,FALSE,261153,80,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14E-05,0.14,0.471,135.007,4,6,0,100,0,1,97,0,0,0.870138586,0.119599879,0,0,0,0,0,0,0,2
103,33,TRUE,203881,80,0.676,0.578,10,-4.669,0,0.375,0.0509,0,0.0796,0.698,158.896,4,28,4,83,12,14,85,0,0.141050041,0.157655701,0,0,0,0.071964785,0.418153077,0,0.206936464,0,4
104,33,TRUE,173325,90,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,4,50,30,64,5,8,87,4,0,0.891006947,0,0.050718043,0,0,0,0,0.051127594,0,0
105,32,FALSE,243706,69,0.558,0.719,11,-5.603,1,0.0419,0.101,0,0.212,0.483,158.031,4,93,14,81,3,9,89,0,0.07993003,0.071141817,0,0,0,0,0.836853623,0,0,0,3
106,32,FALSE,196077,91,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,4,65,28,66,4,14,81,3,0,0.954983294,0,0,0,0,0,0,0,0,3
107,32,FALSE,182160,95,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4,85,18,78,3,5,92,2,0,0,0,0,0,0,0.265628666,0,0.717108667,0,0
108,32,FALSE,222160,81,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,4,9,2,97,0,0,100,0,0,0,0.978040636,0,0,0,0,0,0,0,1
109,32,TRUE,205879,76,0.852,0.553,1,-7.286,1,0.187,0.0563,0,0.332,0.656,142.072,4,52,25,67,6,2,97,0,0.241990954,0.474677265,0,0,0,0,0,0,0.080896527,0.196876153,2
110,32,FALSE,208733,81,0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,4,95,26,73,0,8,90,0,0,0,0,0,0,0.65185231,0.337329328,0,0,0,2
111,32,FALSE,181279,79,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,4,81,4,95,0,93,6,0,0,0,0,0,0,0.985803962,0,0,0,0,1
112,31,FALSE,199263,71,0.752,0.775,9,-7.289,1,0.0546,0.0324,0,0.351,0.595,122.014,4,96,16,81,2,13,86,0,0,0,0,0,0,0.787123382,0.199757412,0,0,0,2
113,31,FALSE,193200,82,0.552,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,4,58,15,65,19,4,84,11,0.15352264,0,0,0,0,0,0.834737837,0,0,0,3
114,31,FALSE,188174,79,0.726,0.431,0,-6.666,1,0.0554,0.0139,0,0.054,0.86,85.889,4,90,1,98,0,13,85,0,0,0.424063921,0,0.562136471,0,0,0,0,0,0,2
115,31,TRUE,224000,82,0.503,0.632,4,-4.854,0,0.0492,0.0777,1.30E-05,0.0758,0.369,171.92,3,83,30,69,0,1,97,1,0,0,0,0,0,0,0.77202481,0,0.212583005,0,1
116,31,FALSE,226738,74,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4,95,7,92,0,7,92,0,0.963984489,0,0,0,0,0,0,0,0,0,2
117,31,TRUE,204600,82,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4,49,14,67,17,4,94,1,0,0.204967201,0,0,0,0,0,0,0.353153527,0.437852532,1
118,31,FALSE,204013,80,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,4,80,5,93,1,2,96,0,0.109765716,0.234352961,0,0.046510726,0,0,0.11040321,0,0,0.493756831,2
119,31,FALSE,205680,79,0.837,0.571,5,-8.273,0,0.0922,0.61,0.000898,0.0849,0.801,125.034,4,1,1,96,1,4,94,0,0.119566835,0,0.865609586,0,0,0,0,0,0,0,0
120,31,TRUE,179449,83,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,4,95,19,80,0,2,97,0,0,0,0,0.469516873,0,0.430359125,0,0,0.080111451,0,3
121,31,FALSE,210090,80,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,4,28,0,97,2,2,97,0,0,0,0.747411251,0,0,0,0,0.238297343,0,0,2
122,30,TRUE,256533,81,0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,4,84,1,90,8,2,94,2,0.411732316,0.458127856,0,0,0,0.122443505,0,0,0,0,2
123,30,TRUE,238426,67,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,4,95,22,67,10,2,96,0,0,0.573464096,0,0,0,0,0,0,0.412245274,0,2
124,30,FALSE,258986,85,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,92,6,91,2,1,97,0,0,0.811575949,0,0,0,0.17682521,0,0,0,0,2
125,30,FALSE,219946,90,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,4,2,17,68,14,1,93,4,0,0,0,0,0,0,0,0,0.986759603,0,1
126,30,TRUE,172800,83,0.88,0.428,9,-8.28,1,0.206,0.149,5.07E-05,0.114,0.333,100.007,4,71,8,83,8,1,97,1,0.061120056,0.253106445,0.220387995,0.097971395,0,0,0,0,0.363915116,0,2
127,30,TRUE,230453,86,0.678,0.588,7,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.005,4,40,4,82,12,2,97,0,0.405058563,0.114579812,0.089080788,0,0,0,0,0.384609669,0,0,0
128,30,FALSE,257200,67,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,4,17,3,88,7,1,97,0,0,0,0,0,0,0,0.986143947,0,0,0,3
129,30,FALSE,206666,52,0.736,0.719,8,-3.839,1,0.0357,0.256,0,0.0909,0.656,90.013,4,66,4,89,6,0,99,0,0,0,0,0,0,0,0.975667953,0,0,0,5
130,30,FALSE,227426,76,0.66,0.383,2,-9.377,1,0.0304,0.381,0,0.119,0.381,83.096,4,92,20,77,2,96,3,0,0.982684553,0,0,0,0,0,0,0,0,0,3
131,30,TRUE,253106,78,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,4,80,4,86,8,0,100,0,0,0,0,0,0,0.692623794,0.066551626,0,0.23517631,0,1
132,29,TRUE,232959,84,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,4,82,17,73,9,0,100,0,0,0.900121093,0,0,0,0.047577489,0,0,0.048632689,0,2
133,29,TRUE,263373,74,0.82,0.641,4,-7.811,0,0.116,0.0662,5.07E-05,0.102,0.395,117.974,4,52,16,82,1,0,100,0,0.733836353,0.14713563,0,0,0,0,0.105558217,0,0,0,2
134,29,FALSE,176320,73,0.728,0.415,8,-6.852,1,0.0639,0.401,0,0.0616,0.455,114.145,4,87,12,72,14,2,94,3,0.352481395,0,0,0,0,0.599563658,0,0.033051349,0,0,2
135,29,FALSE,184280,92,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,4,99,29,70,0,5,92,1,0.102270886,0,0,0,0,0.503508091,0.379629642,0,0,0,2
136,29,TRUE,223346,86,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,4,65,4,87,8,3,85,10,0,0,0.122215793,0,0,0.242845744,0.070611082,0,0.557093799,0,3
137,29,TRUE,202620,85,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,4,72,1,93,4,4,95,0,0,0,0,0,0.985237002,0,0,0,0,0,2
138,29,TRUE,196373,85,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4,94,5,88,5,13,86,0,0.357228786,0,0,0,0,0,0.43732056,0.051284071,0.145338565,0,3
139,29,TRUE,142273,82,0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,4,49,5,88,5,1,97,0,0.070892498,0.281950742,0,0.353313923,0,0,0,0,0.287453562,0,2
140,29,FALSE,181880,78,0.729,0.615,4,-4.238,1,0.0647,0.378,0,0.105,0.508,99.989,4,96,0,96,3,0,100,0,0,0.464569837,0.516375422,0,0,0,0,0,0,0,2
141,28,TRUE,209640,78,0.941,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.041,4,96,7,74,17,6,92,1,0.13413614,0.074786074,0,0.783702374,0,0,0,0,0,0,2
142,28,TRUE,260519,57,0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,4,31,3,87,9,0,100,0,0,0,0,0,0,0,0,0,0.98713702,0,1
143,28,TRUE,260640,85,0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,4,9,10,73,15,0,100,0,0.044461798,0,0,0,0,0,0.712335765,0,0.233051017,0,1
144,28,TRUE,183906,83,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4,82,6,67,25,5,92,1,0,0,0,0,0,0.35569945,0,0.288522601,0.347132534,0,2
145,28,FALSE,224853,74,0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,4,94,0,93,6,3,94,1,0,0,0,0.621740282,0,0,0,0.35602802,0,0,3
146,28,TRUE,163944,74,0.843,0.359,0,-7.417,1,0.461,0.069,0,0.12,0.156,81.987,4,89,26,71,1,0,99,0,0.989405513,0,0,0,0,0,0,0,0,0,4
147,28,TRUE,220306,81,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04E-06,0.0871,0.376,75.016,4,33,3,77,19,1,94,3,0.654187322,0.16900377,0,0,0,0,0,0,0.17220068,0,2
148,28,FALSE,204502,77,0.874,0.497,6,-5.484,1,0.0562,0.22,0,0.0761,0.542,106.023,4,42,34,65,0,0,100,0,0.78609848,0,0,0,0,0,0,0.045650434,0.162778527,0,2
149,28,TRUE,222360,77,0.77,0.567,2,-5.698,1,0.175,0.105,0,0.125,0.26,81.477,4,61,4,79,15,2,97,0,0.774822831,0.068212233,0,0,0,0.084676638,0,0,0.068582088,0,2
150,28,FALSE,229080,66,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,4,43,11,81,6,97,2,0,0,0.504073262,0,0,0,0,0.48188743,0,0,0,1
151,27,FALSE,223080,72,0.69,0.524,6,-8.39,0,0.103,0.0415,3.16E-06,0.17,0.562,164.023,4,79,39,60,0,97,2,0,0,0.307494789,0,0,0.505631626,0,0,0.178536862,0,0,2
152,27,FALSE,183000,88,0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,4,93,15,80,4,3,93,3,0.95371896,0,0.036974493,0,0,0,0,0,0,0,3
153,27,FALSE,205920,84,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11E-06,0.294,0.354,121.993,4,3,3,95,1,2,70,27,0,0.902639985,0,0,0,0,0,0,0.085926428,0,1
154,27,FALSE,251088,79,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,4,100,12,88,0,29,70,0,0,0,0,0,0,0.905299902,0.085904442,0,0,0,2
155,27,TRUE,291893,78,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,4,96,1,87,10,0,100,0,0.038067974,0.47322616,0,0,0,0,0,0,0.483908743,0,0
156,27,FALSE,201240,83,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,4,92,14,81,4,4,95,0,0.966729939,0,0,0,0,0,0,0,0.023265893,0,2
157,27,FALSE,234346,80,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84E-06,0.115,0.707,149.959,4,85,2,90,6,24,75,0,0.200096071,0,0,0.17937468,0,0,0,0,0,0.61454308,3
158,27,FALSE,211573,71,0.623,0.956,4,-2.608,0,0.0753,0.119,0.000227,0.617,0.739,149.958,4,73,20,77,2,4,95,0,0.114818834,0.169201687,0,0,0,0,0,0,0,0.701077759,3
159,27,FALSE,225882,71,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,5,96,37,62,0,8,88,2,0,0,0,0,0,0,0,0,0,0.991583705,2
160,27,TRUE,213593,87,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4,26,4,84,10,5,90,4,0.055920642,0.292164803,0.106298827,0,0,0.293503225,0,0,0.248884469,0,1
161,27,FALSE,180000,83,0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,4,60,34,63,2,0,100,0,0.779941082,0,0.208457634,0,0,0,0,0,0,0,3
162,27,FALSE,238320,77,0.715,0.703,5,-3.825,1,0.0503,0.192,0,0.113,0.596,119.749,4,81,1,98,0,0,100,0,0,0,0,0,0,0,0.451312691,0,0.529167712,0,3
163,27,FALSE,213993,80,0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882,4,79,30,48,21,3,94,1,0,0.06965778,0,0,0,0.755293131,0,0,0.168905929,0,2
164,27,TRUE,176674,64,0.728,0.62,2,-7.533,1,0.0434,0.038,0,0.342,0.885,81.998,4,96,3,87,8,0,98,1,0,0.972768605,0,0.015630536,0,0,0,0,0,0,3
165,27,TRUE,166560,86,0.772,0.639,1,-7.119,1,0.467,0.15,0,0.0698,0.261,168.112,4,95,4,76,20,16,50,33,0,0,0,0.051476955,0,0.036245804,0,0,0.906535745,0,2
166,27,FALSE,179506,78,0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.009,4,72,25,65,9,10,89,0,0,0,0,0,0,0.157683656,0.384844631,0,0.443181008,0,2
167,27,TRUE,120133,79,0.74,0.488,1,-7.664,0,0.27,0.234,0,0.241,0.584,149.042,4,91,15,74,10,0,98,1,0,0.988601863,0,0,0,0,0,0,0,0,4
168,27,FALSE,189466,85,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,4,37,18,80,1,14,85,0,0.433583856,0,0,0,0,0,0,0,0,0.556411088,2
169,27,FALSE,227280,67,0.508,0.677,1,-5.696,1,0.0656,0.328,0,0.0491,0.575,121.928,5,85,18,70,10,0,100,0,0.209279135,0,0,0.775900483,0,0,0,0,0,0,2
170,27,FALSE,192376,66,0.885,0.801,11,-4.716,0,0.0882,0.225,1.65E-06,0.0733,0.466,95.011,4,97,15,85,0,10,90,0,0,0,0,0,0,0,0.082893491,0,0,0.903063595,3
171,27,FALSE,212120,84,0.656,0.721,5,-5.665,0,0.122,0.298,0,0.173,0.468,148.066,4,87,7,88,3,3,93,3,0.138140872,0,0,0,0.106717631,0.044487659,0.096768543,0,0.298054636,0.311787516,2
172,27,FALSE,223846,70,0.623,0.493,5,-7.727,0,0.0338,0.0632,0,0.104,0.594,81.019,4,95,15,84,0,0,100,0,0,0.236531109,0,0,0,0.254575789,0.495922834,0,0,0,3
173,26,TRUE,312240,70,0.748,0.733,11,-4.421,0,0.072,0.0062,0,0.329,0.291,93.019,4,33,3,95,1,11,87,1,0.343390644,0.108958356,0,0,0,0,0.539600134,0,0,0,4
174,26,TRUE,208120,76,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82E-06,0.1,0.166,139.992,4,99,8,76,16,2,97,0,0,0.84682858,0,0,0,0,0,0,0.145691514,0,3
175,26,FALSE,269186,81,0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,4,48,6,93,0,0,100,0,0.115112096,0,0,0,0,0,0.872760057,0,0,0,1
176,26,TRUE,183527,81,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,4,54,4,76,19,13,82,4,0,0.036252648,0,0,0,0.712532878,0,0,0.246175006,0,2
177,26,TRUE,233087,76,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,4,34,1,88,10,0,100,0,0,0.668688595,0.042362612,0,0,0,0,0,0.284991145,0,2
178,26,TRUE,227360,75,0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,4,14,31,64,4,38,55,5,0.709080279,0,0,0,0,0,0,0,0.277349353,0,2
179,26,FALSE,202920,73,0.651,0.708,4,-4.791,1,0.0376,0.582,0,0.0796,0.558,119.964,4,80,16,83,0,7,92,0,0.767678499,0,0,0.111530252,0,0,0.11192482,0,0,0,5
180,26,FALSE,114893,85,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,4,16,3,96,0,15,82,1,0.47251901,0,0,0.474128574,0,0,0,0,0,0,1
181,26,FALSE,215413,71,0.632,0.701,7,-5.921,1,0.146,0.0114,0,0.108,0.497,162.958,4,42,5,92,1,15,84,0,0,0.575245082,0,0,0,0.176068142,0,0.236397162,0,0,2
182,26,FALSE,207904,82,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68E-06,0.12,0.508,102.061,4,50,5,93,1,19,79,1,0.711286128,0,0,0,0,0,0.274421871,0,0,0,3
183,26,TRUE,262693,78,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4,75,0,94,5,0,100,0,0.693435729,0.174849376,0,0,0,0,0,0,0.119071297,0,3
184,26,FALSE,295493,73,0.481,0.451,5,-6.095,0,0.0347,0.336,0,0.0872,0.289,157.966,4,1,4,87,8,11,87,1,0,0.042933226,0,0,0,0.30861786,0,0,0.530528843,0.109465078,0
185,26,FALSE,197854,74,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92E-05,0.11,0.291,94.947,4,99,6,93,0,2,97,0,0,0.215792194,0,0.767535031,0,0,0,0,0,0,3
186,26,FALSE,189906,66,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25E-05,0.0656,0.735,104.99,4,94,7,88,3,20,80,0,0,0,0,0,0,0.061866943,0,0,0.92409128,0,2
187,26,TRUE,212500,84,0.841,0.798,1,-4.206,0,0.229,0.153,3.33E-06,0.0618,0.591,95.948,4,27,2,86,10,0,100,0,0,0,0,0,0,0,0.460377902,0,0.524224937,0,2
188,26,TRUE,304606,76,0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,4,86,24,68,7,0,100,0,0,0.215573087,0,0,0,0.624801934,0,0,0.155504227,0,4
189,26,FALSE,190960,94,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,4,2,18,81,0,28,71,0,0.318773925,0,0,0.159578428,0,0.404170781,0,0,0.107636414,0,0
190,26,TRUE,232093,71,0.762,0.666,0,-6.055,1,0.0916,0.00427,0,0.127,0.278,118.97,4,94,7,88,3,4,93,2,0,0.351588607,0,0,0,0.562987626,0,0.079112835,0,0,4
191,26,TRUE,245226,74,0.545,0.478,10,-11.066,0,0.287,0.0873,0,0.114,0.317,92.326,4,34,19,76,4,9,88,2,0,0.576132238,0,0,0.156945959,0,0.250634372,0,0,0,3
192,26,TRUE,234909,71,0.444,0.557,0,-5.476,1,0.0602,0.453,0,0.152,0.296,115.058,4,98,4,80,14,0,100,0,0,0,0.296815485,0,0,0,0.689385772,0,0,0,3
193,26,FALSE,194453,68,0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4,89,7,92,0,5,93,1,0,0,0,0,0,0.954982162,0,0,0,0,2
